Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,12,25,4,1543,1545,1707,1715,WN,1388,N356SW,84,90,69,-8,-2,BNA,MSY,471,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,821,825,948,950,WN,1829,N725SW,87,85,73,-2,-4,BNA,MSY,471,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1152,1155,1317,1325,WN,3831,N613SW,85,90,72,-8,-3,BNA,MSY,471,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1753,1745,2057,2050,WN,125,N469WN,304,305,286,7,8,BNA,OAK,1959,8,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,914,900,1156,1130,WN,1225,N436WN,282,270,260,26,14,BNA,ONT,1751,4,18,0,,0,14,0,12,0,0
2008,12,25,4,1938,1940,2203,2235,WN,117,N341SW,85,115,76,-32,-2,BNA,ORF,585,3,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1651,1650,1944,1945,WN,2132,N243WN,113,115,99,-1,1,BNA,PHL,675,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1039,1040,1319,1335,WN,3971,N342SW,100,115,88,-16,-1,BNA,PHL,675,5,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1833,1835,2134,2130,WN,675,N755SA,241,235,225,4,-2,BNA,PHX,1448,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1407,1410,1702,1705,WN,1494,N232WN,235,235,219,-3,-3,BNA,PHX,1448,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2019,1925,2318,2235,WN,3876,N798SW,119,130,106,43,54,BNA,PVD,907,4,9,0,,0,0,0,0,0,43
2008,12,25,4,1430,1435,1647,1655,WN,877,N209WN,77,80,65,-8,-5,BNA,RDU,443,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1814,1810,2031,2030,WN,1002,N323SW,77,80,65,1,4,BNA,RDU,443,2,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1134,1130,1348,1350,WN,1534,N618WN,74,80,61,-2,4,BNA,RDU,443,2,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,944,950,1222,1220,WN,3696,N262WN,278,270,264,2,-6,BNA,SAN,1751,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1534,1540,1747,1810,WN,1961,N426WN,133,150,121,-23,-6,BNA,SAT,822,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1708,1710,1957,2015,WN,3864,N406WN,289,305,272,-18,-2,BNA,SEA,1977,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2056,2045,2332,2325,WN,315,N760SW,96,100,85,7,11,BNA,TPA,612,5,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1355,1355,1631,1640,WN,767,N749SW,96,105,83,-9,0,BNA,TPA,612,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1625,1630,1904,1915,WN,1586,N919WN,99,105,84,-11,-5,BNA,TPA,612,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1002,1000,1237,1245,WN,2148,N919WN,95,105,84,-8,2,BNA,TPA,612,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2103,2050,2119,2055,WN,3293,N662SW,76,65,49,24,13,BOI,GEG,287,14,13,0,,0,1,0,11,0,12
2008,12,25,4,1615,1600,1614,1605,WN,3657,N659SW,59,65,46,9,15,BOI,GEG,287,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,747,740,822,825,WN,875,N491WN,95,105,84,-3,7,BOI,LAS,520,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1528,1500,1608,1540,WN,1148,N780SW,100,100,90,28,28,BOI,LAS,520,3,7,0,,0,8,0,0,0,20
2008,12,25,4,849,850,945,935,WN,72,N380SW,116,105,84,10,-1,BOI,OAK,511,4,28,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1518,1430,1552,1515,WN,88,N770SA,94,105,76,37,48,BOI,OAK,511,5,13,0,,0,10,0,0,0,27
2008,12,25,4,1726,1715,1736,1730,WN,3370,N718SW,70,75,56,6,11,BOI,PDX,344,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1201,1130,1209,1145,WN,3717,N766SW,68,75,56,24,31,BOI,PDX,344,3,9,0,,0,0,12,0,0,12
2008,12,25,4,1549,1355,1557,1400,WN,646,N415WN,68,65,58,117,114,BOI,RNO,335,2,8,0,,0,0,0,40,0,77
2008,12,25,4,1910,1850,1917,1905,WN,1028,N659SW,67,75,57,12,20,BOI,RNO,335,2,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1230,1225,1248,1255,WN,916,N308SA,78,90,65,-7,5,BOI,SEA,399,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1910,1845,1927,1915,WN,1598,N758SW,77,90,62,12,25,BOI,SEA,399,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1123,1120,1241,1220,WN,939,N352SW,78,60,50,21,3,BOI,SLC,291,2,26,0,,0,0,0,21,0,0
2008,12,25,4,1645,1555,1745,1655,WN,3318,N330SW,60,60,49,50,50,BOI,SLC,291,3,8,0,,0,1,0,0,0,49
2008,12,25,4,753,755,852,900,WN,115,N445WN,59,65,45,-8,-2,BUF,BWI,281,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1505,1510,1604,1615,WN,146,N306SW,59,65,49,-11,-5,BUF,BWI,281,3,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1043,1045,1146,1150,WN,633,N395SW,63,65,51,-4,-2,BUF,BWI,281,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,859,900,1001,1005,WN,1006,N648SW,62,65,47,-4,-1,BUF,BWI,281,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2041,2050,2136,2155,WN,2204,N635SW,55,65,41,-19,-9,BUF,BWI,281,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1830,1830,1928,1940,WN,2551,N736SA,58,70,43,-12,0,BUF,BWI,281,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1313,1315,1413,1420,WN,2751,N405WN,60,65,49,-7,-2,BUF,BWI,281,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,633,630,927,945,WN,977,N746SW,174,195,162,-18,3,BUF,FLL,1166,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1615,1615,1856,1835,WN,1770,N905WN,341,320,330,21,0,BUF,LAS,1987,4,7,0,,0,0,0,21,0,0
2008,12,25,4,1315,1320,1548,1605,WN,2548,N364SW,153,165,138,-17,-5,BUF,MCO,1011,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1909,1905,1949,1955,WN,1290,N907WN,100,110,86,-6,4,BUF,MDW,468,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1349,1350,1427,1435,WN,1600,N272WN,98,105,82,-8,-1,BUF,MDW,468,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1128,1125,1446,1425,WN,2577,N473WN,318,300,302,21,3,BUF,PHX,1912,8,8,0,,0,0,0,21,0,0
2008,12,25,4,750,750,1027,1040,WN,1451,N255WN,157,170,144,-13,0,BUF,TPA,1054,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1503,1500,1746,1755,WN,2325,N309SW,163,175,147,-9,3,BUF,TPA,1054,5,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1503,1410,1606,1515,WN,83,N726SW,63,65,41,51,53,BUR,LAS,223,6,16,0,,0,0,0,25,0,26
2008,12,25,4,1833,1720,1930,1830,WN,88,N770SA,57,70,39,60,73,BUR,LAS,223,9,9,0,,0,0,0,43,0,17
2008,12,25,4,1953,1810,2054,1915,WN,107,N797MX,61,65,39,99,103,BUR,LAS,223,9,13,0,,0,0,0,50,0,49
2008,12,25,4,1057,1030,1207,1140,WN,109,N439WN,70,70,39,27,27,BUR,LAS,223,8,23,0,,0,0,0,27,0,0
2008,12,25,4,1723,1525,1824,1630,WN,274,N783SW,61,65,40,114,118,BUR,LAS,223,5,16,0,,0,0,0,65,0,49
2008,12,25,4,2001,1955,2105,2100,WN,499,N778SW,64,65,40,5,6,BUR,LAS,223,15,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1637,1605,1804,1715,WN,546,N914WN,87,70,41,49,32,BUR,LAS,223,4,42,0,,0,0,0,17,0,32
2008,12,25,4,1152,1145,1304,1255,WN,2021,N288WN,72,70,43,9,7,BUR,LAS,223,5,24,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1328,1310,1432,1415,WN,2616,N769SW,64,65,41,17,18,BUR,LAS,223,4,19,0,,0,0,0,15,0,2
2008,12,25,4,2237,2100,2333,2205,WN,3853,N902WN,56,65,34,88,97,BUR,LAS,223,10,12,0,,0,0,0,0,0,88
2008,12,25,4,2109,2100,2221,2210,WN,271,N929WN,72,70,59,11,9,BUR,OAK,325,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2131,2025,2240,2140,WN,425,N407WN,69,75,61,60,66,BUR,OAK,325,4,4,0,,0,0,0,0,0,60
2008,12,25,4,1623,1615,1736,1730,WN,1297,N482WN,73,75,62,6,8,BUR,OAK,325,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1452,1415,1610,1530,WN,1435,N661SW,78,75,62,40,37,BUR,OAK,325,5,11,0,,0,4,0,3,0,33
2008,12,25,4,1114,1050,1231,1205,WN,1520,N743SW,77,75,58,26,24,BUR,OAK,325,5,14,0,,0,11,0,2,0,13
2008,12,25,4,1323,1325,1435,1440,WN,1569,N778SW,72,75,58,-5,-2,BUR,OAK,325,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2009,1935,2127,2055,WN,2152,N241WN,78,80,60,32,34,BUR,OAK,325,7,11,0,,0,0,0,0,0,32
2008,12,25,4,1805,1720,1921,1835,WN,2645,N297WN,76,75,61,46,45,BUR,OAK,325,5,10,0,,0,1,0,1,0,44
2008,12,25,4,951,950,1104,1105,WN,2941,N283WN,73,75,57,-1,1,BUR,OAK,325,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,828,830,941,945,WN,3026,N731SA,73,75,57,-4,-2,BUR,OAK,325,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1147,1145,1256,1300,WN,3658,N223WN,69,75,58,-4,2,BUR,OAK,325,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1838,1830,1952,1945,WN,3908,N456WN,74,75,58,7,8,BUR,OAK,325,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,735,735,940,1000,WN,326,N448WN,65,85,52,-20,0,BUR,PHX,369,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2259,2045,106,2300,WN,531,N773SA,67,75,54,126,134,BUR,PHX,369,6,7,0,,0,0,0,0,0,126
2008,12,25,4,1714,1700,1925,1930,WN,1562,N792SW,71,90,51,-5,14,BUR,PHX,369,12,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1141,1140,1401,1405,WN,1682,N687SW,80,85,67,-4,1,BUR,PHX,369,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1503,1450,1721,1715,WN,3214,N222WN,78,85,62,6,13,BUR,PHX,369,8,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,940,940,1153,1205,WN,3277,N758SW,73,85,58,-12,0,BUR,PHX,369,7,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1908,1850,2119,2115,WN,3613,N669SW,71,85,51,4,18,BUR,PHX,369,13,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1329,1305,1607,1530,WN,3620,N781WN,98,85,77,37,24,BUR,PHX,369,11,10,0,,0,5,0,13,0,19
2008,12,25,4,1038,1030,1141,1135,WN,343,N498WN,63,65,52,6,8,BUR,SJC,296,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1947,1950,2055,2055,WN,1545,N292WN,68,65,54,0,-3,BUR,SJC,296,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,755,800,901,910,WN,1765,N254WN,66,70,53,-9,-5,BUR,SJC,296,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1837,1840,1947,1950,WN,2032,N612SW,70,70,58,-3,-3,BUR,SJC,296,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1735,1645,1840,1755,WN,2583,N781WN,65,70,54,45,50,BUR,SJC,296,2,9,0,,0,0,0,0,0,45
2008,12,25,4,1607,1520,1714,1625,WN,3111,N795SW,67,65,57,49,47,BUR,SJC,296,2,8,0,,0,0,0,2,0,47
2008,12,25,4,1214,1150,1320,1300,WN,3722,N222WN,66,70,57,20,24,BUR,SJC,296,2,7,0,,0,3,0,0,0,17
2008,12,25,4,1403,1335,1506,1440,WN,3879,N791SW,63,65,54,26,28,BUR,SJC,296,2,7,0,,0,3,0,0,0,23
2008,12,25,4,1117,1115,1229,1235,WN,290,N461WN,72,80,59,-6,2,BUR,SMF,358,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1325,1245,1437,1405,WN,704,N482WN,72,80,60,32,40,BUR,SMF,358,4,8,0,,0,4,0,0,0,28
2008,12,25,4,947,945,1058,1105,WN,715,N208WN,71,80,59,-7,2,BUR,SMF,358,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2006,1940,2119,2055,WN,981,N781WN,73,75,60,24,26,BUR,SMF,358,4,9,0,,0,0,0,0,0,24
2008,12,25,4,1822,1750,1933,1905,WN,1268,N929WN,71,75,59,28,32,BUR,SMF,358,5,7,0,,0,0,0,0,0,28
2008,12,25,4,1641,1640,1758,1800,WN,2298,N778SW,77,80,59,-2,1,BUR,SMF,358,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,NA,1440,NA,1555,WN,3685,N903WN,NA,75,NA,NA,NA,BUR,SMF,358,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,25,4,1901,1840,2138,2110,WN,2463,N491WN,277,270,262,28,21,BWI,ABQ,1670,5,10,0,,0,6,0,7,0,15
2008,12,25,4,1229,1215,1332,1325,WN,180,N274WN,63,70,52,7,14,BWI,ALB,288,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1006,1005,1112,1115,WN,570,N434WN,66,70,52,-3,1,BWI,ALB,288,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2051,2055,2156,2205,WN,932,N664WN,65,70,50,-9,-4,BWI,ALB,288,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1927,1755,2031,1905,WN,2712,N618WN,64,70,51,86,92,BWI,ALB,288,4,9,0,,0,86,0,0,0,0
2008,12,25,4,1430,1435,1535,1545,WN,2718,N476WN,65,70,54,-10,-5,BWI,ALB,288,2,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1456,1455,1729,1740,WN,3212,N514SW,213,225,196,-11,1,BWI,AUS,1342,8,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,834,835,1106,1125,WN,3288,N617SW,212,230,198,-19,-1,BWI,AUS,1342,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,927,930,1026,1035,WN,115,N445WN,59,65,47,-9,-3,BWI,BDL,283,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1549,1550,1648,1655,WN,316,N365SW,59,65,47,-7,-1,BWI,BDL,283,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1744,1745,1843,1850,WN,1160,N750SA,59,65,47,-7,-1,BWI,BDL,283,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1118,1120,1221,1225,WN,2013,N253WN,63,65,46,-4,-2,BWI,BDL,283,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1257,1300,1354,1405,WN,2086,N462WN,57,65,47,-11,-3,BWI,BDL,283,4,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1405,1405,1502,1510,WN,2588,N684WN,57,65,45,-8,0,BWI,BDL,283,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2039,2040,2144,2145,WN,3173,N734SA,65,65,48,-1,-1,BWI,BDL,283,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1327,1325,1421,1435,WN,618,N920WN,114,130,103,-14,2,BWI,BHM,682,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2000,2005,2057,2110,WN,2929,N294WN,117,125,103,-13,-5,BWI,BHM,682,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1118,1115,1208,1215,WN,124,N494WN,110,120,96,-7,3,BWI,BNA,588,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1530,1535,1621,1630,WN,268,N447WN,111,115,98,-9,-5,BWI,BNA,588,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1720,1725,1816,1820,WN,305,N495WN,116,115,101,-4,-5,BWI,BNA,588,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2047,2020,2134,2115,WN,908,N689SW,107,115,94,19,27,BWI,BNA,588,4,9,0,,0,19,0,0,0,0
2008,12,25,4,1343,1340,1436,1435,WN,1315,N396SW,113,115,103,1,3,BWI,BNA,588,3,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,903,910,1007,1015,WN,382,N395SW,64,65,51,-8,-7,BWI,BUF,281,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1655,1655,1802,1805,WN,1019,N736SA,67,70,51,-3,0,BWI,BUF,281,3,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1144,1145,1245,1250,WN,1892,N405WN,61,65,50,-5,-1,BWI,BUF,281,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1334,1325,1433,1430,WN,1996,N309SW,59,65,49,3,9,BWI,BUF,281,1,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1928,1920,2026,2025,WN,2300,N635SW,58,65,47,1,8,BWI,BUF,281,2,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1539,1540,1645,1655,WN,194,N299WN,66,75,54,-10,-1,BWI,CLE,314,5,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,806,800,913,920,WN,262,N242WN,67,80,58,-7,6,BWI,CLE,314,4,5,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1232,1230,1341,1345,WN,1910,N390SW,69,75,57,-4,2,BWI,CLE,314,5,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1914,1915,2025,2035,WN,1973,N350SW,71,80,57,-10,-1,BWI,CMH,336,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1132,1135,1247,1250,WN,2775,N373SW,75,75,61,-3,-3,BWI,CMH,336,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1533,1530,1644,1645,WN,3763,N274WN,71,75,61,-1,3,BWI,CMH,336,3,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,720,720,942,935,WN,1134,N643SW,262,255,245,7,0,BWI,DEN,1491,8,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1750,1750,2009,2005,WN,1353,N700GS,259,255,241,4,0,BWI,DEN,1491,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1235,1225,1448,1440,WN,1619,N927WN,253,255,238,8,10,BWI,DEN,1491,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1256,1245,1431,1425,WN,793,N303SW,95,100,81,6,11,BWI,DTW,408,8,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1444,1445,1624,1620,WN,885,N450WN,100,95,78,4,-1,BWI,DTW,408,9,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2029,2030,2201,2200,WN,1103,N710SW,92,90,71,1,-1,BWI,DTW,408,10,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1645,1645,1907,1925,WN,146,N306SW,142,160,131,-18,0,BWI,FLL,925,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1257,1250,1523,1530,WN,309,N367SW,146,160,134,-7,7,BWI,FLL,925,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1031,1035,1253,1310,WN,1006,N648SW,142,155,130,-17,-4,BWI,FLL,925,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2244,2105,106,2340,WN,3590,N618WN,142,155,128,86,99,BWI,FLL,925,4,10,0,,0,16,0,0,0,70
2008,12,25,4,2008,2010,2245,2245,WN,2551,N736SA,217,215,193,0,-2,BWI,HOU,1246,8,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1232,1230,1454,1510,WN,3564,N428WN,202,220,188,-16,2,BWI,HOU,1246,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1103,1105,1241,1255,WN,85,N433LV,98,110,88,-14,-2,BWI,IND,515,3,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1555,1600,1732,1750,WN,227,N475WN,97,110,85,-18,-5,BWI,IND,515,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1501,1505,1557,1605,WN,442,N239WN,56,60,41,-8,-4,BWI,ISP,220,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1815,1815,1908,1915,WN,476,N706SW,53,60,41,-7,0,BWI,ISP,220,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1139,1140,1236,1240,WN,1384,N496WN,57,60,44,-4,-1,BWI,ISP,220,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1312,1310,1404,1410,WN,2488,N446WN,52,60,40,-6,2,BWI,ISP,220,5,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2037,2040,2131,2140,WN,2511,N713SW,54,60,41,-9,-3,BWI,ISP,220,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1614,1615,1740,1755,WN,652,N915WN,146,160,133,-15,-1,BWI,JAN,888,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,748,745,918,925,WN,1243,N456WN,150,160,137,-7,3,BWI,JAN,888,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1730,1720,1921,1925,WN,508,N373SW,111,125,98,-4,10,BWI,JAX,663,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1132,1125,1321,1330,WN,2116,N523SW,109,125,97,-9,7,BWI,JAX,663,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1315,1315,1608,1545,WN,1008,N265WN,353,330,334,23,0,BWI,LAS,2106,10,9,0,,0,0,0,23,0,0
2008,12,25,4,1943,1855,2237,2120,WN,2158,N258WN,354,325,340,77,48,BWI,LAS,2106,4,10,0,,0,13,0,29,0,35
2008,12,25,4,1032,1030,1207,1215,WN,3812,N469WN,155,165,142,-8,2,BWI,LIT,912,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1920,1925,2114,2120,WN,3315,N365SW,174,175,163,-6,-5,BWI,MCI,967,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1336,1335,1531,1530,WN,3637,N434WN,175,175,157,1,1,BWI,MCI,967,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1652,1640,1858,1905,WN,439,N303SW,126,145,113,-7,12,BWI,MCO,787,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,721,720,931,940,WN,1125,N606SW,130,140,114,-9,1,BWI,MCO,787,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2106,1955,2320,2215,WN,1574,N328SW,134,140,118,65,71,BWI,MCO,787,4,12,0,,0,65,0,0,0,0
2008,12,25,4,1241,1215,1446,1440,WN,2612,N611SW,125,145,112,6,26,BWI,MCO,787,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1453,1445,1656,1710,WN,2751,N405WN,123,145,111,-14,8,BWI,MCO,787,5,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1006,1005,1211,1225,WN,3886,N740SW,125,140,111,-14,1,BWI,MCO,787,7,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1801,1800,2005,2020,WN,3961,N476WN,124,140,108,-15,1,BWI,MCO,787,6,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1411,1410,1507,1515,WN,395,N772SW,116,125,102,-8,1,BWI,MDW,611,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1809,1810,1915,1920,WN,409,N228WN,126,130,104,-5,-1,BWI,MDW,611,7,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1216,1220,1311,1325,WN,1074,N422WN,115,125,102,-14,-4,BWI,MDW,611,7,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,801,800,903,905,WN,1392,N220WN,122,125,107,-2,1,BWI,MDW,611,7,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1636,1635,1741,1740,WN,2059,N761RR,125,125,107,1,1,BWI,MDW,611,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2045,2035,2145,2140,WN,2723,N731SA,120,125,103,5,10,BWI,MDW,611,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,956,1000,1101,1105,WN,3557,N403WN,125,125,110,-4,-4,BWI,MDW,611,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1751,1735,1858,1855,WN,8,N624SW,67,80,56,3,16,BWI,MHT,377,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1644,1645,1757,1805,WN,335,N632SW,73,80,59,-8,-1,BWI,MHT,377,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,712,710,818,825,WN,376,N481WN,66,75,54,-7,2,BWI,MHT,377,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1224,1220,1336,1335,WN,511,N915WN,72,75,59,1,4,BWI,MHT,377,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1949,1950,2101,2105,WN,825,N749SW,72,75,58,-4,-1,BWI,MHT,377,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1545,1450,1658,1605,WN,1177,N618WN,73,75,60,53,55,BWI,MHT,377,4,9,0,,0,0,0,0,0,53
2008,12,25,4,2121,2110,2234,2225,WN,1447,N443WN,73,75,61,9,11,BWI,MHT,377,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1104,1105,1211,1220,WN,3436,N921WN,67,75,56,-9,-1,BWI,MHT,377,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,740,735,926,930,WN,3030,N613SW,166,175,154,-4,5,BWI,MSY,998,3,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1711,1715,1931,1940,WN,1744,N508SW,200,205,188,-9,-4,BWI,OKC,1180,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1545,1545,1627,1635,WN,292,N732SW,42,50,30,-8,0,BWI,ORF,159,4,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1327,1230,1415,1320,WN,1920,N261WN,48,50,35,55,57,BWI,ORF,159,2,11,0,,0,55,0,0,0,0
2008,12,25,4,2053,1955,2137,2045,WN,1985,N382SW,44,50,31,52,58,BWI,ORF,159,3,10,0,,0,2,0,0,0,50
2008,12,25,4,2253,2045,107,2310,WN,856,N625SW,134,145,122,117,128,BWI,PBI,883,4,8,0,,0,0,0,0,0,117
